model,protein,spearman_rho
ProstT5,PITX2,0.45694464328323553
ProstT5,ANCSZ,0.5206157626680006
ProstT5,P53,0.5337227894145753
ProstT5,HXK4,0.3004389049100016
ProstT5,BCHB,0.3863431331958028
ProstT5,F7YBW8,-0.15742057847321003
ProstT5,TRPC,0.558922871776567
ProstT5,POLG,0.08260802945996072
ProstT5,SC6A4,0.2575484558420072
ProstT5,DLG4,0.32659663986755716
ProstT5,SPG2,0.31208662293281425
ProstT5,HSP82,0.32617624098852804
ProstT5,YNZC,0.5360947410768936
ProstT5,DYR,0.41520943413522904
ProstT5,HSP82,0.13537491848712663
ProstT5,PTEN,0.44646448818170986
ProstT5,SQSTM,0.47674846645418134
ProstT5,RASK,0.28626371791568905
ProstT5,BLAT,0.37655478839271395
ProstT5,ADRB2,0.4791504375768255
ProstT5,SYUA,-0.14895169043628698
ProstT5,PPARG,0.1112144086774747
ProstT5,NUSG,0.55099872290338
ProstT5,OXDA,0.22757729628656195
ProstT5,SUMO1,0.39612215676674484
ProstT5,PKN1,0.2942706526121985
ProstT5,BRCA2,-0.08806735607626308
ProstT5,RAF1,0.2663575924516629
ProstT5,RASK,0.2618997274677471
ProstT5,UBE4B,0.4336554581954191
ProstT5,RFAH,0.3431997760382941
ProstT5,A0A2Z5U3Z0,0.05795803930723958
ProstT5,TCRG1,0.6250214400038187
ProstT5,VRPI,0.4758835358748328
ProstT5,VKOR1,0.40519564522037393
ProstT5,PHOT,0.5755344637887467
ProstT5,C6KNH7,0.0943489854324739
ProstT5,GRB2,0.5472771053759333
ProstT5,NKX31,0.49903753264240835
ProstT5,RCD1,0.32305373485772315
ProstT5,CALM1,0.247012339636373
ProstT5,SBI,0.46168040806301863
ProstT5,YAP1,0.6705763987965203
ProstT5,TPOR,0.22382445066900522
ProstT5,KCNH2,-0.3578623437390977
ProstT5,AMIE,0.3978495732031356
ProstT5,CAS9,0.037049397949520634
ProstT5,UBC9,0.2236522444575451
ProstT5,HSP82,0.06327670486297088
ProstT5,SPIKE,0.04214748694673554
ProstT5,HXK4,0.35825367730384583
ProstT5,CCDB,0.43843031372233376
ProstT5,TPK1,0.2797335600432266
ProstT5,FECA,0.5185847690236967
ProstT5,NUSA,0.4752743531085326
ProstT5,RPC1,-0.009661634311451459
ProstT5,CASP3,0.6095519738583411
ProstT5,KCNE1,0.11740990309770014
ProstT5,ILF3,0.33428785872139827
ProstT5,F7YBW8,0.19155058339864434
ProstT5,SCIN,0.2165111764895893
ProstT5,RL20,0.3540535023291676
ProstT5,REV,0.036719481902377865
ProstT5,CASP7,0.616061518193229
ProstT5,CUE1,0.49172152216664133
ProstT5,ERBB2,-0.1520207971386409
ProstT5,A4,
ProstT5,DN7A,0.3164900543662825
ProstT5,CBPA2,0.5025548202640252
ProstT5,VG08,0.3861676555512806
ProstT5,Q8WTC7,0.07266259450619744
ProstT5,ESTA,0.3025347581501293
ProstT5,LGK,0.42560657265945445
ProstT5,SAV1,0.543625123902153
ProstT5,DLG4,0.3450857244345313
ProstT5,Q59976,0.612976231133818
ProstT5,MAFG,0.34484435492299353
ProstT5,A0A2Z5U3Z0,0.12168960676395539
ProstT5,D7PM05,0.17725218024993097
ProstT5,UBE4B,
ProstT5,AACC1,0.18897011476246428
ProstT5,KCNJ2,0.3185338447012241
ProstT5,DYR,0.49330577678845894
ProstT5,KCNJ2,0.2633479952024786
ProstT5,PPM1D,0.5724767808925901
ProstT5,RCRO,0.535169454621701
ProstT5,CBS,0.3239514034774998
ProstT5,GFP,0.23923534166196692
ProstT5,A0A247D711,0.16259787304992285
ProstT5,ISDH,0.24314299695323888
ProstT5,RBP1,0.42022797503130815
ProstT5,CD19,0.0786677566189949
ProstT5,MYO3,0.4456280501103962
ProstT5,PAI1,0.36102212726296357
ProstT5,TADBP,0.3175543657864866
ProstT5,Q53Z42,0.3016061485563295
ProstT5,RL40A,0.23051958145626147
ProstT5,CBX4,0.6656683572024189
ProstT5,BRCA1,0.15544328931459991
ProstT5,RDRP,0.046498897812931615
ProstT5,RL40A,0.27058622736804394
ProstT5,ACE2,0.21076169257194668
ProstT5,MK01,0.01276273794391704
ProstT5,THO1,0.4267987793986983
ProstT5,P84126,0.5535468350496899
ProstT5,S22A1,0.46236071043626964
ProstT5,NPC1,0.07742991803538878
ProstT5,NCAP,0.03208993552099127
ProstT5,I6TAH8,-0.0020341567592805157
ProstT5,GDIA,0.17690101325486998
ProstT5,P53,0.3174110986843854
ProstT5,BLAT,0.48490579697973785
ProstT5,TRPC,0.0013208708411469234
ProstT5,TNKS2,0.4302850048942248
ProstT5,POLG,
ProstT5,P53,0.3400459878660931
ProstT5,SPG1,0.7697881066302119
ProstT5,S22A1,0.4987909056024293
ProstT5,SDA,0.6354786180511582
ProstT5,RPC1,0.6249952167482126
ProstT5,OTU7A,0.4948414805774982
ProstT5,Q53Z42,0.47122117850563106
ProstT5,RL40A,0.24599070689135705
ProstT5,EPHB2,0.5009940913444412
ProstT5,NRAM,0.06418768518906948
ProstT5,KCNE1,0.16354822175171913
ProstT5,CAR11,0.24575460700358903
ProstT5,BLAT,0.4923889423909932
ProstT5,A4D664,0.0379574694438203
ProstT5,BLAT,0.5318746318640916
ProstT5,PTEN,0.43980144363855717
ProstT5,DOCK1,0.5258896452575469
ProstT5,POLG,0.02921180966044822
ProstT5,RAD,0.2903646015891686
ProstT5,GLPA,0.22041259965823704
ProstT5,HECD1,0.7089288617825581
ProstT5,MSH2,0.28770135908888617
ProstT5,SPA,0.43240039976199524
ProstT5,TPMT,0.5403539121185709
ProstT5,TAT,-0.13800620869311991
ProstT5,MTH3,0.39738717838579496
ProstT5,OXDA,0.32945824678259955
ProstT5,SR43C,0.6061980872476459
ProstT5,R1AB,0.14522472123263902
ProstT5,OPSD,0.5004665029599976
ProstT5,CP2C9,0.6058666598337725
ProstT5,CATR,0.3304944815286788
ProstT5,IF1,0.5318122724394072
ProstT5,ENV,-0.20421454301398742
ProstT5,HMDH,-0.03236960804249708
ProstT5,A0A1I9GEU1,0.015841590449369804
ProstT5,SPTN1,0.31040516320087347
ProstT5,KKA2,0.3043135672053437
ProstT5,Q6WV12,0.027227542768105854
ProstT5,RD23A,0.5571777037947907
ProstT5,UBR5,0.5139746918023278
ProstT5,FKBP3,0.3097554023717348
ProstT5,ARGR,0.459798810721427
ProstT5,SHOC2,0.14858982654042513
ProstT5,ODP2,0.5041181885932609
ProstT5,ENVZ,0.1399101678604144
ProstT5,CP2C9,0.5286171398473369
ProstT5,A4GRB6,0.6592406472431755
